% Model:              prototipo thgem_Garfield_2_1_light_3.mph
% Version:            COMSOL 5.1.0.234
% Date:               Sep 30 2020, 18:40
% Dimension:          3
% Nodes:              14326
% Expressions:        1
% Description:        Electric potential
% Length unit:        mm
% x             y              z              V (V)
0.0074736       0.036868       0.022535       -133.59
0.0073908       0.032469       0.025000       -150.00
0.0076705       0.032535       0.021522       -124.22
0.0085832       0.026161       0.022856       -116.07
0.012158        0.024866       0.022201       -112.97
0.0093330       0.025620       0.018723       -94.856
0.0089072       0.029617       0.021522       -120.37
0.010495        0.031781       0.025000       -150.00
0.020992        0.020291       0.022112       -111.56
0.015160        0.023672       0.022201       -112.92
0.018221        0.021953       0.022112       -112.47
0.0081389       0.047788       0.025000       -150.00
0.0040695       0.051521       0.021047       -125.99
0.0040695       0.048321       0.021581       -129.09
-3.9576E-18     0.055254       0.017093       -102.25
-3.7616E-18     0.052054       0.017628       -105.31
0.0040695       0.049590       0.025000       -150.00
4.6812E-19      0.053323       0.021047       -126.05
6.6409E-19      0.050122       0.021581       -129.18
4.8938E-18      0.051391       0.025000       -150.00
5.1665E-18      0.046938       0.025000       -150.00
0.0040695       0.045137       0.025000       -150.00
0.0069139       0.043413       0.022535       -134.65
0.0096322       0.038408       0.025000       -150.00
0.0072397       0.039576       0.025000       -150.00
0.010006        0.042116       0.025000       -150.00
0.0078474       0.040577       0.022535       -134.35
0.0050030       0.042301       0.025000       -150.00
0.0090725       0.044952       0.025000       -150.00
0.016526        0.040184       0.025000       -150.00
0.012892        0.037442       0.025000       -150.00
0.013266        0.041150       0.025000       -150.00
0.011107        0.039611       0.022535       -134.27
0.056497        0.066266       0.021033       -124.03
0.058980        0.068728       0.021033       -122.61
0.061088        0.069322       0.019029       -108.54
0.057044        0.069847       0.017066       -96.844
0.051969        0.072371       0.025000       -150.00
0.054971        0.071177       0.025000       -150.00
0.051674        0.068729       0.025000       -150.00
0.054654        0.072930       0.021033       -120.64
0.057656        0.071736       0.021033       -121.13
0.054359        0.069288       0.021033       -123.27
0.057175        0.075900       0.017901       -94.603
0.056295        0.068169       0.025000       -150.00
0.053812        0.065707       0.025000       -150.00
0.060819        0.074482       0.018773       -99.616
0.064074        0.078287       0.014049       -67.847
0.066759        0.074894       0.013599       -69.437
0.064056        0.077210       0.016710       -82.770
0.063519        0.075304       0.012938       -66.095
0.066759        0.075462       0.010785       -54.218
0.061116        0.079881       0.012271       -57.966
0.060413        0.078628       0.015837       -77.654
0.064139        0.079565       0.010876       -50.708
0.060281        0.072576       0.015002       -81.077
0.066759        0.074409       0.016501       -85.572
0.066759        0.072729       0.014816       -78.580
0.064326        0.072050       0.016965       -91.960
0.070000        0.072319       0.015477       -82.587
0.070000        0.068445       0.011750       -65.023
0.070000        0.071464       0.013006       -69.714
0.070000        0.072033       0.010191       -53.846
0.066759        0.071875       0.012344       -65.852
0.070000        0.066160       0.014810       -84.381
0.070000        0.069300       0.014222       -78.519
0.067566        0.068621       0.016371       -91.966
0.049529        0.062873       0.025000       -150.00
0.050601        0.065801       0.025000       -150.00
0.052740        0.062779       0.025000       -150.00
0.053286        0.066360       0.021033       -124.26
0.034078        0.0036635      0.022688       -115.88
0.032869        0.0066599      0.022688       -117.60
0.031340        0.0089599      0.022262       -113.48
0.029664        0.011722       0.022262       -113.77
0.027028        0.015182       0.023038       -116.66
0.027225        0.017268       0.021075       -111.35
0.024850        0.017360       0.023038       -116.30
0.027719        0.018123       0.023038       -127.84
0.029818        0.015666       0.023038       -127.73
0.025556        0.015597       0.021002       -105.18
0.022965        0.017349       0.020149       -100.01
0.025252        0.020209       0.023038       -126.96
0.027071        0.013324       0.020299       -100.85
0.024656        0.014475       0.017437       -85.092
0.011508        0.022809       0.015953       -77.533
0.012077        0.021132       0.012743       -59.752
0.0080400       0.023004       0.013946       -66.267
0.010433        0.024747       0.012504       -62.116
0.0052165       0.028761       0.0093746      -48.478
0.0052165       0.026643       0.013499       -68.033
0.0082578       0.027559       0.015274       -79.352
0.0079337       0.024104       0.016608       -81.048
0.0080716       0.021767       0.010924       -50.144
0.0052165       0.025246       0.0090747      -44.154
-2.3659E-18     0.029260       0.0059456      -30.708
0.020651        0.027507       0.025000       -150.00
0.023565        0.028540       0.025000       -150.00
0.023422        0.025845       0.025000       -150.00
0.021912        0.024925       0.021471       -121.24
0.024826        0.025958       0.021471       -124.48
0.024683        0.023263       0.021471       -121.79
0.026087        0.023376       0.017942       -100.17
0.022396        0.020403       0.018583       -96.675
0.019904        0.020446       0.015461       -77.711
0.024087        0.017530       0.015870       -80.092
0.026656        0.020322       0.019508       -106.23
0.026678        0.025053       0.025000       -150.00
0.026821        0.027748       0.025000       -150.00
0.030077        0.026956       0.025000       -150.00
0.028082        0.025166       0.021471       -125.37
0.028651        0.022112       0.023038       -134.84
0.029145        0.022967       0.025000       -150.00
0.032524        0.024411       0.025000       -150.00
0.034971        0.021867       0.025000       -150.00
0.031592        0.020422       0.025000       -150.00
0.031098        0.019567       0.023038       -134.15
0.030529        0.022622       0.021471       -125.19
0.033691        0.017966       0.025000       -150.00
0.055260        0.082140       0.012928       -61.232
0.054557        0.080887       0.016494       -81.236
0.051807        0.079823       0.014252       -72.783
0.057663        0.077563       0.013595       -68.867
0.052197        0.080663       0.019626       -99.616
0.052035        0.077918       0.019626       -104.92
0.049264        0.079580       0.019626       -104.61
0.051182        0.082289       0.017578       -87.532
0.051796        0.083280       0.014672       -70.773
0.047491        0.082118       0.016736       -86.388
0.070000        0.068579       0.0073328      -40.206
0.070000        0.072166       0.0057735      -30.279
0.070000        0.068712       0.0029151      -15.929
0.066759        0.072008       0.0079267      -41.802
0.052502        0.084695       0.010777       -49.671
0.070000        0.080057       0.0072804      -32.730
0.067379        0.081711       0.0048079      -20.445
0.070000        0.079596       8.0302E-4      -3.6311
0.070000        0.082045       0.0033660      -13.936
0.070000        0.077608       0.0047174      -22.412
0.067866        0.082605       0.0023972      -9.6794
-9.6456E-19     0.018874       -2.5084E-4     0.93669
0.0030583       0.018494       -2.5084E-4     0.92777
0.043103        -0.0014589     0.020742       -120.07
0.041212        0.0015752      0.016483       -91.899
0.040490        -0.0039015     0.018573       -102.15
0.040403        -0.0010571     0.020742       -117.31
0.034470        0.0026109      0.015285       -77.693
0.036094        0.0011528      0.017720       -92.211
0.035593        0.0031780      0.018430       -96.529
0.039697        0.0020607      0.020742       -117.92
0.037007        -0.0012022     0.018545       -97.660
0.050869        0.0018788      0.025000       -150.00
0.047932        -0.0013071     0.025000       -150.00
0.046654        0.0010980      0.025000       -150.00
0.043717        -0.0020879     0.025000       -150.00
0.042439        3.1722E-4      0.025000       -150.00
0.046041        0.0017270      0.020742       -122.13
0.041826        9.4623E-4      0.020742       -119.76
0.046638        0.0044306      0.025000       -150.00
0.042423        0.0036498      0.025000       -150.00
0.042407        0.0069824      0.025000       -150.00
0.041809        0.0042788      0.020742       -120.61
0.038487        0.0050571      0.020742       -117.46
0.041016        -0.0016861     0.025000       -150.00
0.040310        0.0014317      0.025000       -150.00
0.040294        0.0047643      0.025000       -150.00
0.039085        0.0077607      0.025000       -150.00
0.037580        0.011128       0.025000       -150.00
0.039396        0.013716       0.025000       -150.00
0.040902        0.010349       0.025000       -150.00
0.040304        0.0076457      0.020742       -120.20
0.030623        0.0010006      0.012277       -56.843
0.037365        -3.5052E-5     0.013475       -70.456
0.032246        -4.5748E-4     0.014712       -70.340
0.033517        -0.0016453     0.010466       -50.447
0.030799        -0.0027694     0.0097473      -43.823
0.032033        -0.0029278     0.012712       -59.346
0.031820        -0.0055118     0.011636       -53.366
0.029286        -3.8429E-4     0.0078245      -34.104
0.033159        -0.0028124     0.015537       -74.742
0.059768        -0.0093782     0.025000       -150.00
0.055547        -0.0093782     0.025000       -150.00
0.059832        -0.0052311     0.025000       -150.00
0.051327        -0.0093782     0.025000       -150.00
0.055611        -0.0052311     0.025000       -150.00
0.059896        -0.0010840     0.025000       -150.00
0.055390        -0.0093782     0.021809       -130.31
0.051170        -0.0093782     0.021809       -129.91
0.055454        -0.0052311     0.021809       -130.34
0.051013        -0.0093782     0.018618       -109.98
0.048004        -0.0069356     0.021809       -129.27
0.050941        -0.0037497     0.021809       -129.85
0.046113        -0.0039015     0.017550       -101.45
0.048160        -0.0069356     0.025000       -150.00
0.051098        -0.0037497     0.025000       -150.00
0.055383        3.9740E-4      0.025000       -150.00
0.048099        -0.0093782     0.025000       -150.00
0.047943        -0.0093782     0.021809       -129.13
0.035254        -0.0093782     0.016830       -83.355
0.033913        -0.0093782     0.013476       -64.686
0.034126        -0.0067942     0.014552       -70.466
0.037704        -0.0093782     0.014148       -73.028
0.035253        -0.0066789     0.017377       -86.299
0.038736        -0.0093782     0.017405       -92.286
0.039458        -0.0039015     0.015315       -81.983
0.035610        -0.0055118     0.012307       -61.274
0.044348        -0.0069356     0.021598       -126.13
0.043702        -0.0093782     0.018196       -103.40
0.044287        -0.0093782     0.021598       -126.13
0.041735        -0.0093782     0.019430       -108.66
0.047357        -0.0093782     0.018407       -107.35
0.042457        -0.0039015     0.017340       -97.294
0.040703        -0.0093782     0.016172       -87.938
0.028784        -0.0064565     0.0040077      -16.103
0.028198        -0.0044543     0.0029230      -11.489
0.029139        -0.0037141     0.0055572      -23.233
0.030197        -0.0035348     0.0020864      -9.0035
0.027626        -0.0013290     0.0036344      -14.499
0.031857        -0.0025901     0.0062764      -28.727
0.032958        -0.0093782     0.0097115      -45.254
0.031583        -0.0093782     0.0062734      -27.940
0.031938        -0.0066359     0.0078230      -35.465
0.035795        -0.0093782     0.0066179      -32.537
0.034656        -0.0055118     0.0085422      -41.413
0.036749        -0.0093782     0.010383       -52.307
0.032996        -0.0064565     0.0043521      -20.137
0.027023        0.0034039      0.0023933      -9.8975
0.025619        0.0065806      0.0032553      -13.717
0.028360        0.0047887      0.0068454      -30.685
0.028991        0.0059310      -3.9586E-4     1.7593
0.031254        0.0021428      0.0050353      -23.438
0.070000        -0.0093782     0.025000       -150.00
0.064948        -0.0052311     0.025000       -150.00
0.070000        -0.0017945     0.025000       -150.00
0.064948        0.0023526      0.025000       -150.00
0.070000        0.0057893      0.025000       -150.00
0.070000        -0.0040151     0.019372       -116.01
0.064948        1.3195E-4      0.019372       -115.97
0.070000        0.0035686      0.019372       -116.05
0.070000        0.0013479      0.013743       -82.185
0.059821        -0.0093782     0.019771       -118.19
0.059885        -0.0052311     0.019771       -118.19
0.059875        -0.0093782     0.014543       -86.577
0.055444        -0.0093782     0.016580       -98.390
0.064937        -0.0093782     0.019771       -118.36
0.064937        -0.0040151     0.014143       -84.460
0.064884        -0.0093782     0.025000       -150.00
0.025366        0.0044470      -1.9793E-4     0.78828
0.023334        0.0071152      -1.9793E-4     0.80937
0.0021403       0.019468       -0.0021694     8.5840
-1.8026E-18     0.020060       -0.0032153     13.074
0.038723        0.10245        0.010134       -46.897
0.041398        0.10457        0.0052794      -21.805
0.035738        0.10488        0.0094167      -45.784
0.042959        0.10385        0.0028934      -11.080
0.039974        0.10628        0.0021763      -9.2703
0.042556        0.10678        0.0020249      -7.5489
0.041535        0.10556        -2.0977E-4     0.86431
0.041355        0.098214       0.010882       -49.390
0.043648        0.10565        -1.0488E-4     0.42223
0.043114        0.10405        -0.0025724     9.7870
0.044897        0.10254        -1.0488E-4     0.42372
0.041765        0.11187        1.2342E-4      -0.36664
0.043268        0.10871        -1.0488E-4     0.44320
0.040033        0.10871        1.8542E-5      0.012161
0.041142        0.10973        -0.0018661     7.5369
0.042644        0.10658        -0.0020944     7.9161
0.040579        0.11187        -0.0028411     11.708
0.042222        0.097617       -1.1538E-6     0.045752
0.040439        0.099121       -0.0024687     11.150
0.036185        0.095710       -2.3076E-6     0.055280
0.038860        0.10064        -1.0604E-4     0.53650
0.042265        0.095167       0.0033488      -15.046
0.040284        0.098928       0.0029971      -13.499
0.040550        0.095856       0.0058495      -27.312
0.037256        0.094997       0.0078827      -39.562
0.041750        0.10609        -0.0045084     18.255
0.039075        0.10116        -0.0044047     20.099
0.037450        0.11187        -0.0065528     29.939
0.039707        0.10924        -0.0076799     33.234
0.040039        0.11187        -0.0062409     26.467
0.040602        0.10973        -0.0052659     21.882
0.037990        0.11187        -0.0031530     14.145
0.039493        0.10871        -0.0033813     14.670
0.031567        0.11187        0.0021385      -10.864
0.028766        0.11187        -0.0020873     11.134
0.033648        0.11187        -9.2022E-4     4.5655
0.033589        0.10943        0.0012375      -6.0301
0.030915        0.10731        0.0060919      -31.617
0.035151        0.10871        -0.0011485     5.5866
0.033108        0.11187        -0.0043200     21.623
0.032476        0.10379        -0.0010448     5.3745
0.036817        0.10379        -0.0032775     15.508
0.026573        0.11187        0.013984       -77.904
0.024937        0.11187        0.010732       -60.188
0.028946        0.11187        0.012206       -65.857
0.029000        0.10731        0.012501       -67.707
0.029652        0.11187        0.0085479      -45.298
0.025845        0.10933        0.015237       -85.873
0.029909        0.10477        0.017007       -93.002
0.026852        0.11187        0.0043221      -23.513
0.023962        0.11187        0.014554       -83.006
0.022209        0.096010       0.025000       -150.00
0.025053        0.094884       0.025000       -150.00
0.022151        0.091730       0.025000       -150.00
0.021399        0.098115       0.020295       -120.29
0.024243        0.096988       0.020295       -119.51
0.021341        0.093834       0.020295       -120.53
0.020589        0.10022        0.015591       -91.384
0.023584        0.10067        0.020295       -119.43
0.024394        0.098568       0.025000       -150.00
0.018214        0.087938       0.025000       -150.00
0.017462        0.094323       0.020295       -121.00
0.014336        0.088426       0.025000       -150.00
0.018273        0.092218       0.025000       -150.00
0.014866        0.10177        0.025000       -150.00
0.018089        0.10251        0.025000       -150.00
0.018537        0.098891       0.025000       -150.00
0.021761        0.099630       0.025000       -150.00
0.017727        0.10100        0.020295       -120.76
0.020951        0.10173        0.020295       -120.11
0.026826        0.10149        0.014931       -84.077
0.025770        0.095205       0.016600       -96.080
0.022763        0.10604        0.013161       -75.535
0.024678        0.10604        0.0067517      -37.785
0.014601        0.095099       0.025000       -150.00
0.023672        0.10350        0.017666       -102.47
0.021788        0.10604        0.016984       -99.023
-6.8146E-18     0.10191        0.013941       -83.388
0.0074328       0.10184        0.019471       -116.51
0.0071678       0.095170       0.019471       -116.56
0.010295        0.10107        0.014766       -87.951
2.1298E-18      0.096532       0.025000       -150.00
0.0071678       0.092479       0.025000       -150.00
-2.3424E-18     0.099222       0.019471       -116.65
0.0074328       0.099152       0.025000       -150.00
0.0051598       0.10420        0.025000       -150.00
0.0051598       0.10689        0.019471       -116.55
0.010320        0.11187        0.025000       -150.00
0.012593        0.10682        0.025000       -150.00
0.018736        0.10756        0.019838       -117.61
0.016158        0.11187        0.014676       -86.579
0.019572        0.11187        0.016526       -96.869
0.018374        0.10604        0.015133       -88.926
0.020547        0.11187        0.012704       -73.559
0.013239        0.11187        0.019838       -118.34
0.015512        0.10682        0.019838       -118.13
0.0080789       0.10689        0.014308       -85.329
0.016795        0.10682        0.025000       -150.00
0.014522        0.11187        0.025000       -150.00
0.017441        0.11187        0.019838       -117.82
5.3723E-18      0.10420        0.025000       -150.00
8.6149E-18      0.11187        0.025000       -150.00
0.0051598       0.11187        0.025000       -150.00
9.0013E-19      0.10689        0.019471       -116.60
-1.8918E-18     0.091863       0.017962       -107.58
-5.9134E-18     0.087194       0.010924       -65.358
-6.3640E-18     0.094554       0.012433       -74.357
0.0071678       0.087810       0.017962       -107.55
3.2515E-18      0.078212       0.025000       -150.00
-1.3309E-18     0.082703       0.017962       -107.64
2.6906E-18      0.087372       0.025000       -150.00
0.0043012       0.078544       0.025000       -150.00
0.0043012       0.083035       0.017962       -107.61
0.0043012       0.087704       0.025000       -150.00
0.0086024       0.078876       0.025000       -150.00
0.011469        0.083651       0.025000       -150.00
0.043092        0.087401       0.011454       -57.459
0.045760        0.086495       0.0086487      -42.125
0.045054        0.085080       0.012544       -63.357
0.038323        0.083423       0.0099961      -54.552
0.036459        0.081690       0.017498       -100.71
0.032814        0.082195       0.017498       -101.92
0.034637        0.086807       0.013803       -76.964
0.041619        0.089712       0.010849       -53.981
0.043334        0.089023       0.0083480      -40.570
0.045065        0.081623       0.012124       -63.979
0.037254        0.089567       0.0049969      -26.132
0.038325        0.088853       0.012882       -67.982
0.039066        0.078386       0.017498       -100.92
0.040749        0.083918       0.014608       -78.528
0.047541        0.067128       0.021229       -125.91
0.045552        0.071382       0.017457       -101.51
0.048613        0.070056       0.021229       -125.12
0.051298        0.070615       0.017262       -99.099
0.046137        0.075359       0.021229       -123.81
0.042680        0.072366       0.021229       -125.44
0.046709        0.076067       0.025000       -150.00
0.043253        0.073074       0.025000       -150.00
0.046125        0.072090       0.021229       -125.00
0.046697        0.072797       0.025000       -150.00
0.043056        0.066158       0.025000       -150.00
0.044876        0.069478       0.025000       -150.00
0.047365        0.067444       0.025000       -150.00
0.049186        0.070763       0.025000       -150.00
0.044304        0.068770       0.021229       -126.01
0.048908        0.073697       0.021229       -123.60
0.044364        0.077898       0.018338       -103.25
0.041432        0.069754       0.025000       -150.00
0.046292        0.064516       0.025000       -150.00
0.049480        0.074405       0.025000       -150.00
0.048680        0.075602       0.015855       -87.792
0.035740        0.064578       0.025000       -150.00
0.037774        0.068964       0.025000       -150.00
0.039398        0.065368       0.025000       -150.00
0.040646        0.067980       0.021229       -126.32
0.056383        0.043630       0.025000       -150.00
0.063191        0.047340       0.025000       -150.00
0.060378        0.051351       0.021320       -127.63
0.070000        0.051049       0.025000       -150.00
0.067187        0.055060       0.021320       -127.42
0.064374        0.059071       0.017639       -104.43
0.058996        0.049443       0.025000       -150.00
0.065805        0.053152       0.025000       -150.00
0.062992        0.057163       0.021320       -127.29
0.061610        0.055255       0.025000       -150.00
0.065024        0.062200       0.021320       -126.60
0.067187        0.061473       0.017755       -104.45
0.067187        0.059525       0.021320       -127.02
0.070000        0.055514       0.025000       -150.00
0.065805        0.057617       0.025000       -150.00
0.070000        0.062104       0.0097646      -56.380
0.070000        0.062990       0.013818       -80.034
0.070000        0.065275       0.010757       -61.020
0.067187        0.060588       0.013702       -80.166
0.067187        0.063758       0.014695       -84.971
0.065308        0.060322       0.025000       -150.00
0.062495        0.059868       0.021320       -126.98
0.061113        0.057960       0.025000       -150.00
0.060162        0.060878       0.021320       -126.88
0.064753        0.063934       0.019316       -113.39
0.054693        0.056181       0.025000       -150.00
0.058151        0.055718       0.025000       -150.00
0.055538        0.049906       0.025000       -150.00
0.059533        0.057626       0.021320       -127.26
0.052111        0.059527       0.025000       -150.00
0.055322        0.059433       0.025000       -150.00
0.055868        0.063014       0.021033       -124.84
0.057655        0.058423       0.025000       -150.00
0.060709        0.064459       0.017353       -101.22
0.070000        0.056522       0.012620       -74.536
0.070000        0.050940       0.015475       -92.301
0.070000        0.057407       0.016673       -98.786
0.067187        0.055005       0.016557       -98.453
0.070000        0.039350       0.025000       -150.00
0.063191        0.041490       0.025000       -150.00
0.070000        0.045200       0.025000       -150.00
0.070000        0.045145       0.020237       -121.25
0.063191        0.047285       0.020237       -121.22
0.070000        0.050994       0.020237       -121.07
0.070000        0.055459       0.020237       -120.77
0.059800        0.082250       0.0026086      -11.461
0.062332        0.081781       0.0021296      -9.2334
0.061846        0.080888       0.0045403      -20.368
0.058933        0.077949       2.6784E-4      -1.4808
0.064467        0.076785       0.0044498      -21.698
0.064467        0.078773       5.3543E-4      -2.5217
0.070000        0.074154       0.0018591      -9.4181
0.064467        0.073331       0.0015915      -8.2712
0.056065        0.083758       0.0037845      -16.613
0.058823        0.081203       0.0059354      -27.189
0.055370        0.078886       0.0072600      -36.024
0.061226        0.076627       0.0066031      -32.849
0.0048179       0.022373       1.2718E-4      -0.61470
0.0096357       0.022620       7.5603E-4      -3.5363
0.0078762       0.018741       3.7802E-4      -1.5039
0.0069582       0.019714       -0.0015405     6.3224
0.011679        0.020068       0.0068687      -30.714
0.0076730       0.020703       0.0050502      -22.023
0.0097771       0.019120       0.0027467      -11.513
0.010988        0.017492       3.7802E-4      -1.5107
0.0094288       0.019266       -0.0020222     8.4655
0.0048179       0.024182       0.0032008      -15.072
0.0070900       0.019696       0.0023062      -9.5425
0.010034        0.023684       0.0066299      -31.843
0.0048179       0.027698       0.0035008      -17.746
0.013193        0.017560       0.0035715      -14.925
0.012716        0.017838       -0.0026692     11.054
0.0074488       0.020579       -0.0038820     16.708
0.0026309       0.020333       -0.0045109     18.848
-1.9272E-18     0.022095       -0.0068337     30.351
-2.1783E-18     0.026197       -0.0077385     37.888
-2.0537E-18     0.024162       -0.0041201     19.165
0.0026309       0.022368       -0.0081293     36.625
0.0048179       0.024408       -0.0034912     16.456
-2.5091E-18     0.031599       0.0020873      -11.131
-2.2938E-18     0.028083       0.0017873      -9.1065
-2.4370E-18     0.030422       -0.0020709     10.768
0.0048179       0.026521       -6.5745E-4     3.1629
-2.1831E-18     0.026274       -0.0012863     6.2108
-2.3077E-18     0.028309       -0.0049047     24.840
0.019289        0.085153       0.018239       -108.68
0.015411        0.085641       0.018239       -108.95
0.018538        0.091537       0.013534       -79.987
0.016486        0.082855       0.011477       -68.284
0.0082432       0.085025       0.011201       -66.917
0.012544        0.080865       0.018239       -109.16
0.0082432       0.092384       0.012709       -75.890
0.021896        0.081912       0.018239       -108.65
0.023719        0.086524       0.014543       -85.637
0.026976        0.069514       0.025000       -150.00
0.030785        0.074736       0.025000       -150.00
0.033392        0.071432       0.025000       -150.00
0.032649        0.076468       0.017498       -103.14
0.027140        0.075241       0.025000       -150.00
0.031358        0.067046       0.025000       -150.00
0.036264        0.070448       0.021229       -126.42
0.021731        0.076185       0.018239       -108.88
0.027405        0.083139       0.010737       -62.499
0.041938        0.077402       0.013727       -77.359
4.1797E-18      0.063054       0.025000       -150.00
4.5368E-18      0.057222       0.025000       -150.00
1.1103E-19      0.059154       0.021047       -126.16
0.0060323       0.060928       0.025000       -150.00
0.0060323       0.055096       0.025000       -150.00
0.0060323       0.057028       0.021047       -126.14
0.012065        0.058802       0.025000       -150.00
0.010102        0.053295       0.025000       -150.00
-1.8990E-19     0.064069       0.016432       -98.460
-4.2585E-18     0.060169       0.012478       -74.647
-4.5595E-18     0.065083       0.0078630      -47.061
0.0060323       0.061943       0.016432       -98.418
3.7156E-18      0.070633       0.025000       -150.00
-6.5398E-19     0.071648       0.016432       -98.471
0.0043012       0.070965       0.025000       -150.00
0.0043012       0.071979       0.016432       -98.465
-5.2364E-18     0.076139       0.0093935      -56.254
0.0082432       0.073969       0.0096701      -57.845
0.0083904       0.068238       0.025000       -150.00
0.0083904       0.069252       0.016432       -98.454
0.016781        0.073421       0.025000       -150.00
0.014423        0.066112       0.025000       -150.00
0.012692        0.076148       0.025000       -150.00
0.015558        0.080924       0.025000       -150.00
0.016634        0.078138       0.018239       -109.09
0.022043        0.077195       0.025000       -150.00
0.021878        0.071468       0.025000       -150.00
0.019437        0.080436       0.025000       -150.00
0.0036967       0.056970       0.012425       -74.243
0.0097291       0.053829       0.020993       -125.73
0.0036967       0.052055       0.017040       -101.77
0.0073935       0.048856       0.016986       -101.24
0.0077662       0.048322       0.020993       -125.52
0.0086998       0.045486       0.020993       -125.33
0.0065411       0.043947       0.018529       -109.98
0.011960        0.044520       0.020993       -125.26
0.0036967       0.048855       0.017574       -104.76
0.0036967       0.045983       0.016239       -96.318
-3.6427E-18     0.050112       0.0092625      -54.935
-3.6042E-18     0.049483       0.013712       -81.514
-3.4284E-18     0.046611       0.012377       -73.178
0.0036967       0.049484       0.013124       -78.001
-3.8002E-18     0.052683       0.013178       -78.551
-4.1011E-18     0.057598       0.0085628      -51.123
-2.7024E-18     0.034755       -0.0020477     11.235
-2.9677E-18     0.039088       -0.0020245     11.540
-2.7744E-18     0.035932       0.0021105      -11.676
0.0047783       0.034660       0.0029567      -16.231
0.0047783       0.038993       0.0029799      -17.000
0.0047783       0.035837       0.0071150      -39.742
0.0095565       0.038898       0.0079844      -45.791
0.0047783       0.044505       0.0086234      -50.516
0.0047783       0.041004       0.011738       -68.213
-3.4067E-18     0.046258       0.0075079      -44.130
0.0047783       0.040651       0.0068688      -39.571
-3.1924E-18     0.042757       0.010623       -61.968
-3.1707E-18     0.042404       0.0057532      -33.328
0.0084750       0.043877       0.012485       -73.511
0.0095961       0.030759       0.0043702      -23.335
-2.8760E-18     0.037590       0.0059994      -33.887
-2.9615E-18     0.038987       0.0098271      -56.279
0.0047783       0.037234       0.010943       -62.210
-3.0692E-18     0.040746       0.0018644      -10.650
0.0076227       0.038968       0.014028       -81.261
0.0078196       0.034634       0.013014       -73.184
0.042302        0.059973       0.025000       -150.00
0.045539        0.058330       0.025000       -150.00
0.041549        0.053788       0.025000       -150.00
0.043551        0.062585       0.021229       -126.70
0.038644        0.059183       0.025000       -150.00
0.017176        0.028551       0.021419       -123.41
0.016615        0.030627       0.017838       -101.19
0.020090        0.029584       0.021419       -124.71
0.021351        0.027002       0.017890       -100.12
0.014174        0.029745       0.021419       -123.03
0.014599        0.025749       0.018620       -98.320
0.015169        0.024072       0.015410       -78.662
0.017660        0.024029       0.018531       -96.990
0.018402        0.030315       0.025000       -150.00
0.019068        0.034155       0.025000       -150.00
0.021316        0.031348       0.025000       -150.00
0.017842        0.032391       0.021419       -125.88
0.013524        0.027687       0.015171       -80.927
0.015400        0.031509       0.025000       -150.00
0.016571        0.035406       0.021419       -126.56
0.012937        0.032663       0.021419       -124.84
0.011152        0.034832       0.018955       -109.88
0.014163        0.034427       0.025000       -150.00
0.017797        0.037169       0.025000       -150.00
0.011349        0.030499       0.017941       -99.401
0.028879        0.035126       0.025000       -150.00
0.026222        0.031833       0.025000       -150.00
0.023973        0.034640       0.025000       -150.00
0.022747        0.032877       0.021419       -126.40
0.029478        0.031041       0.025000       -150.00
0.027483        0.029251       0.021471       -126.59
0.017686        0.048154       0.025000       -150.00
0.012913        0.047971       0.025000       -150.00
0.014875        0.053478       0.025000       -150.00
0.012540        0.048505       0.020993       -125.55
0.013846        0.045135       0.025000       -150.00
0.017106        0.044169       0.025000       -150.00
0.013041        0.039541       0.016492       -96.910
0.013621        0.043526       0.016492       -97.694
0.025748        0.041145       0.025000       -150.00
0.021137        0.040664       0.025000       -150.00
0.017652        0.040021       0.016492       -97.402
0.021181        0.035886       0.021419       -126.93
0.013086        0.034762       0.012911       -73.368
0.021717        0.044650       0.025000       -150.00
0.022408        0.037650       0.025000       -150.00
0.027313        0.038136       0.025000       -150.00
-3.7049E-18     0.051127       -0.0026645     15.765
-3.6738E-18     0.050620       0.0032990      -19.545
-3.4378E-18     0.046766       0.0015444      -9.0780
0.0047783       0.045012       0.0026599      -15.487
-3.3363E-18     0.045108       -0.0023445     13.705
-2.5546E-18     0.032342       -0.016572      91.389
-2.4449E-18     0.030550       -0.018344      99.454
-2.5694E-18     0.032584       -0.018602      103.91
-2.3352E-18     0.028759       -0.020116      105.90
-2.4597E-18     0.030792       -0.020374      112.02
-2.5843E-18     0.032826       -0.020632      117.22
0.0030678       0.030717       -0.018776      102.44
0.0030678       0.028925       -0.020548      109.06
0.0030678       0.030959       -0.020806      115.35
0.0061356       0.029092       -0.020979      113.03
-2.4164E-18     0.030085       -0.015153      80.554
-2.2782E-18     0.027828       -0.013734      70.157
-2.3067E-18     0.028294       -0.016925      87.844
0.0030678       0.028460       -0.017357      90.698
-2.7510E-18     0.035548       -0.017210      98.313
-2.7658E-18     0.035790       -0.019240      111.10
-2.9473E-18     0.038755       -0.017849      104.16
0.0021306       0.034357       -0.018695      106.48
0.0021306       0.034599       -0.020725      119.91
0.0021306       0.037564       -0.019333      112.92
0.0042612       0.036373       -0.020818      121.91
0.0051984       0.032732       -0.020899      119.24
-2.6873E-18     0.034510       -0.010156      56.226
-2.6210E-18     0.033426       -0.013364      73.761
-2.8173E-18     0.036632       -0.014003      79.701
0.0021306       0.035441       -0.015487      87.822
